,symbol,Date,Open,High,Low,Close/Last,Volume,Dividends,Stock Splits
1068,LCID,2020-11-11,9.6899995803833,9.739999771118164,9.65999984741211,9.68000030517578,724500,0.0,0.0
1069,LCID,2020-11-10,9.65999984741211,9.800000190734863,9.65999984741211,9.699999809265137,714700,0.0,0.0
1070,LCID,2020-11-09,9.699999809265137,9.725000381469728,9.65999984741211,9.670000076293944,163500,0.0,0.0
1071,LCID,2020-11-06,9.789999961853027,9.789999961853027,9.720000267028809,9.720000267028809,1444000,0.0,0.0
1072,LCID,2020-11-05,9.760000228881836,9.779999732971191,9.729999542236328,9.770000457763672,1534500,0.0,0.0
1073,LCID,2020-11-04,9.699999809265137,9.729999542236328,9.68000030517578,9.6899995803833,509800,0.0,0.0
1074,LCID,2020-11-03,9.630000114440918,9.699999809265137,9.619999885559082,9.6899995803833,189800,0.0,0.0
1075,LCID,2020-11-02,9.630000114440918,9.640000343322754,9.600000381469728,9.630000114440918,716700,0.0,0.0
1076,LCID,2020-10-30,9.649999618530272,9.6899995803833,9.600000381469728,9.630000114440918,1154300,0.0,0.0
1077,LCID,2020-10-29,9.65999984741211,9.699999809265137,9.619999885559082,9.649999618530272,1652900,0.0,0.0
1078,LCID,2020-10-28,9.739999771118164,9.739999771118164,9.630000114440918,9.649999618530272,1571500,0.0,0.0
1079,LCID,2020-10-27,9.649999618530272,9.699999809265137,9.640000343322754,9.649999618530272,304100,0.0,0.0
1080,LCID,2020-10-26,9.649999618530272,9.65999984741211,9.640000343322754,9.649999618530272,2394800,0.0,0.0
1081,LCID,2020-10-23,9.649999618530272,9.699999809265137,9.630000114440918,9.630000114440918,2067800,0.0,0.0
1082,LCID,2020-10-22,9.65999984741211,9.670000076293944,9.630000114440918,9.649999618530272,1441900,0.0,0.0
1083,LCID,2020-10-21,9.729999542236328,9.729999542236328,9.649999618530272,9.65999984741211,292300,0.0,0.0
1084,LCID,2020-10-20,9.710000038146973,9.739999771118164,9.670000076293944,9.670000076293944,78200,0.0,0.0
1085,LCID,2020-10-19,9.710000038146973,9.729999542236328,9.677000045776367,9.68000030517578,348700,0.0,0.0
1086,LCID,2020-10-16,9.6899995803833,9.704999923706056,9.670000076293944,9.68000030517578,305000,0.0,0.0
1087,LCID,2020-10-15,9.670000076293944,9.720000267028809,9.649999618530272,9.68000030517578,348000,0.0,0.0
1088,LCID,2020-10-14,9.75,9.770000457763672,9.68000030517578,9.68000030517578,2177900,0.0,0.0
1089,LCID,2020-10-13,9.850000381469728,9.850000381469728,9.670000076293944,9.699999809265137,1623900,0.0,0.0
1090,LCID,2020-10-12,9.81999969482422,9.81999969482422,9.729999542236328,9.729999542236328,172300,0.0,0.0
1091,LCID,2020-10-09,9.760000228881836,9.770000457763672,9.722000122070312,9.75,2401500,0.0,0.0
1092,LCID,2020-10-08,9.699999809265137,9.75,9.699999809265137,9.717000007629396,550300,0.0,0.0
1093,LCID,2020-10-07,9.720000267028809,9.75,9.670000076293944,9.710000038146973,1325400,0.0,0.0
1094,LCID,2020-10-06,9.739999771118164,9.75,9.670000076293944,9.68000030517578,1902400,0.0,0.0
1095,LCID,2020-10-05,9.800000190734863,9.800000190734863,9.6899995803833,9.710000038146973,3148000,0.0,0.0
1096,LCID,2020-10-02,9.729999542236328,9.800000190734863,9.729999542236328,9.739999771118164,3925700,0.0,0.0
1097,LCID,2020-10-01,9.850000381469728,9.850000381469728,9.739999771118164,9.760000228881836,1068500,0.0,0.0
1098,LCID,2020-09-30,9.850000381469728,9.850000381469728,9.770000457763672,9.779999732971191,546200,0.0,0.0
1099,LCID,2020-09-29,9.880000114440918,9.880000114440918,9.760000228881836,9.779999732971191,189600,0.0,0.0
1100,LCID,2020-09-28,9.899999618530272,9.9399995803833,9.829999923706056,9.829999923706056,72300,0.0,0.0
1101,LCID,2020-09-25,9.770000457763672,9.850000381469728,9.770000457763672,9.8100004196167,692500,0.0,0.0
1102,LCID,2020-09-24,9.850000381469728,9.850000381469728,9.75,9.770000457763672,605500,0.0,0.0
1103,LCID,2020-09-23,9.899999618530272,9.904999732971191,9.789999961853027,9.850000381469728,192600,0.0,0.0
1104,LCID,2020-09-22,9.960000038146973,9.960000038146973,9.850000381469728,9.880000114440918,1280800,0.0,0.0
1105,LCID,2020-09-21,9.899999618530272,9.960000038146973,9.859999656677246,9.859999656677246,762800,0.0,0.0
